<<<<<<< HEAD
date,open,high,low,close,price_change_pct,volume,turnover,year,eps_x,pe-ratio_x,roe_x,dividend_x,eps_y,pe-ratio_y,roe_y,dividend_y,net-margin,pb-ratio,debt-equity
2023-09-11,372.0,378.0,370.0,378.0,1.89,13127,4922307.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-12,378.0,378.0,373.0,376.0,-0.53,5603,2102362.4,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-13,380.0,383.5,376.0,382.0,1.6,23788,9060095.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-17,381.0,381.0,375.3,375.3,-1.75,13542,5107513.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-18,371.0,381.0,370.0,375.9,0.16,7894,2944607.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-19,376.9,380.0,370.0,379.0,0.82,13539,5079241.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-21,382.0,398.0,382.0,398.0,5.01,45567,17764147.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-24,391.0,396.0,387.0,388.0,-2.51,22584,8805224.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-25,386.0,389.0,383.2,386.0,-0.52,21354,8247899.4,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-26,393.5,393.5,386.0,388.9,0.75,26696,10386330.7,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-09-27,387.0,387.0,382.1,383.5,-1.39,16253,6243788.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-01,378.2,382.9,378.0,380.0,-0.91,29986,11387391.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-02,377.0,389.9,377.0,389.5,2.5,16781,6432750.9,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-03,389.5,389.5,380.0,382.0,-1.93,14880,5696864.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-04,382.0,387.0,378.0,384.0,0.52,15547,5981961.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-05,387.0,387.0,381.0,382.0,-0.52,8227,3147016.9,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-08,379.0,380.0,374.0,374.0,-2.09,28709,10814685.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-09,375.0,377.0,370.3,372.5,-0.4,16048,5987147.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-10,373.0,373.0,366.4,367.0,-1.48,23160,8555641.9,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-11,366.0,370.8,366.0,368.1,0.3,19996,7380886.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-12,371.0,371.0,364.0,364.5,-0.98,25317,9261359.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-16,365.0,368.0,361.3,361.3,-0.88,8583,3121810.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-17,363.0,368.5,362.0,365.0,1.02,10352,3776744.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-18,366.5,373.0,365.0,372.0,1.92,15413,5680987.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-19,371.0,377.0,370.0,374.0,0.54,12484,4674827.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-29,380.0,380.0,367.0,370.0,-1.07,11682,4340388.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-30,363.1,372.0,363.0,370.0,0.0,8922,3286374.4,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-10-31,371.0,373.0,369.0,370.0,0.0,6404,2372365.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-01,368.0,372.0,367.7,369.8,-0.05,14392,5303079.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-02,365.5,370.0,364.0,365.0,-1.3,13477,4931076.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-05,360.0,363.9,356.3,357.9,-1.95,16615,5959734.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-06,362.0,363.0,357.0,358.5,0.17,11162,4019076.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-07,362.0,362.0,358.5,362.0,0.98,17441,6278273.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-06,362.0,363.0,357.0,358.5,0.17,11162,4019076.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-07,362.0,362.0,358.5,362.0,0.98,17441,6278273.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-08,366.9,366.9,358.0,362.1,0.03,6094,2204347.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-09,360.0,363.0,358.0,362.0,-0.03,5597,2023368.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-20,367.7,374.0,367.6,368.0,1.66,16356,6048816.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-21,372.0,372.0,363.0,371.8,1.03,6713,2454046.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-22,372.7,372.7,366.1,369.0,-0.75,4210,1557478.9,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-23,369.1,372.2,366.0,372.0,0.81,19142,7078534.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-26,370.0,381.4,370.0,380.2,2.2,23150,8737478.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-27,384.9,385.0,379.0,379.0,-0.32,16163,6172816.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-28,376.0,381.0,376.0,376.1,-0.77,8756,3298952.4,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-29,378.0,378.0,365.2,366.0,-2.69,24048,8893823.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-11-30,365.0,370.0,364.1,370.0,1.09,14068,5155385.7,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-03,372.9,373.0,365.0,365.2,-1.3,24136,8893223.9,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-04,365.0,371.0,365.0,368.0,0.77,14046,5162876.7,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-05,369.8,372.0,366.1,366.1,-0.52,12451,4572734.3,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-06,368.0,368.9,361.2,365.5,-0.16,3090,1128410.8,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-07,363.5,371.7,363.5,370.0,1.23,9559,3522145.1,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-10,372.0,398.0,363.0,396.9,7.27,17584,6481580.0,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-11,404.8,405.0,383.0,386.1,-2.72,49030,19157518.7,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-12,386.1,392.0,386.1,390.0,1.01,40654,15813273.8,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-13,387.0,401.5,386.4,391.5,0.38,58459,23101746.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-14,387.0,400.9,384.0,395.2,0.95,74599,29634808.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-17,390.0,402.0,386.0,401.0,1.47,54037,21469461.8,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-18,409.0,415.9,404.5,410.0,2.24,160566,65980087.2,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-19,415.9,416.0,406.0,415.0,1.22,49841,20450030.8,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-20,421.0,430.0,413.0,424.0,2.17,159784,67567258.7,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-21,432.4,432.4,411.0,411.0,-3.07,183208,77141789.5,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-24,419.0,419.0,410.1,412.0,0.24,105789,43904446.4,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-27,416.0,416.0,407.5,408.0,-0.97,92062,37766646.4,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2023-12-28,408.0,414.0,404.7,406.0,-0.49,75798,30931928.6,2023,16.04,23.07,10.8,10.0,17.02,22.3,10.85,10.0,19.45,2.05,9.8
2024-01-01,414.0,418.9,407.9,410.0,0.99,107340,44254444.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-02,375.0,381.0,367.7,370.5,-1.05,43429,16124184.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-03,370.5,374.9,364.5,369.0,-0.4,32621,11994698.3,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-04,370.0,374.0,366.2,367.0,-0.54,38745,14307829.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-07,360.0,370.5,358.0,361.3,-1.55,51380,18588407.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-08,361.0,373.0,359.0,372.9,3.21,39757,14483328.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-09,379.0,394.0,373.0,389.0,4.32,91840,35323489.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-10,396.7,396.7,383.0,384.0,-1.29,61475,23980142.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-11,384.0,384.0,377.5,379.0,-1.3,23799,9021491.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-14,384.9,390.0,380.0,386.0,1.85,31497,12127422.2,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-16,392.0,401.9,388.7,397.0,2.85,85435,33917747.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-17,401.9,413.0,395.0,396.3,-0.18,162068,65613920.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-18,390.0,398.0,390.0,392.1,-1.06,55179,21801442.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-21,385.0,395.0,385.0,387.0,-1.3,83246,32479320.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-22,385.0,390.0,380.0,381.0,-1.55,36034,13824084.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-23,381.2,388.0,378.0,381.5,0.13,43070,16490232.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-24,373.9,395.0,373.9,383.0,0.39,22914,8842780.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-25,388.0,388.0,378.0,382.0,-0.26,29734,11319072.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-28,386.9,389.0,380.0,382.9,0.24,29257,11231029.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-29,382.1,386.0,380.5,384.1,0.31,26429,10158686.2,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-30,390.0,390.0,383.0,383.0,-0.29,28943,11127277.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-01-31,388.5,389.0,377.1,377.5,-1.44,27958,10653329.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-01,372.1,378.0,370.7,371.5,-1.59,41836,15586269.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-04,371.6,376.0,369.0,376.0,1.21,25691,9613861.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-05,383.5,383.5,371.2,378.0,0.53,20218,7657724.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-06,378.0,384.0,377.0,380.0,0.53,28856,10965561.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-07,382.0,386.0,379.2,381.0,0.26,21654,8253775.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-08,380.0,383.0,376.1,380.5,-0.13,18261,6946746.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-11,382.0,386.0,375.5,382.1,0.42,32566,12482138.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-12,383.0,384.5,381.0,384.0,0.5,26048,9972584.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-13,377.1,382.0,374.0,375.0,-2.34,42722,16086138.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-14,375.0,390.0,370.2,380.0,1.33,67933,25999375.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-15,375.1,382.0,375.1,375.2,-1.26,37652,14205131.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-18,382.0,382.0,370.0,370.9,-1.15,33535,12486916.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-20,363.5,375.0,363.5,371.0,0.03,45921,17034845.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-21,375.0,375.0,367.0,368.7,-0.62,33717,12443808.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-22,367.0,370.0,363.0,364.1,-1.25,27787,10165400.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-25,362.1,367.9,360.0,360.5,-0.99,37023,13416496.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-26,358.0,364.9,358.0,364.9,1.22,22991,8296304.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-27,361.0,369.0,360.2,364.0,-0.25,16049,5832067.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-28,364.0,366.0,358.3,359.1,-1.35,28094,10116842.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-02-29,357.0,359.0,356.0,356.6,-0.7,19334,6898431.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-03,354.0,355.0,350.0,350.9,-1.6,30009,10551517.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-04,357.9,379.4,357.9,378.0,7.72,4134,1529958.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-05,385.0,385.0,362.0,362.6,-4.07,33550,12303528.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-06,362.6,369.0,360.2,361.2,-0.39,23145,8416009.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-07,367.0,368.0,365.0,367.0,1.61,24712,9047479.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-10,370.0,374.0,366.0,371.0,1.09,15908,5911583.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-12,364.0,381.0,364.0,377.0,1.62,28918,10864227.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-13,383.0,383.0,373.0,376.1,-0.24,46857,17743260.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-14,381.0,381.0,364.4,370.0,-1.62,45078,16705313.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-17,370.0,377.0,370.0,372.0,0.54,29607,11042592.2,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-18,371.0,376.8,370.0,376.0,1.08,31188,11668489.2,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-19,379.9,380.9,373.2,374.0,-0.53,22692,8557930.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-20,374.0,374.9,371.1,373.0,-0.27,25090,9369587.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-21,372.0,375.0,371.2,373.0,0.0,19006,7083394.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-25,372.9,373.0,367.1,367.1,-1.58,18304,6740736.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-26,366.0,402.4,366.0,375.0,2.15,40837,15289280.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-27,375.0,375.1,368.7,370.0,-1.33,12677,4696269.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-28,366.0,372.0,365.5,369.9,-0.03,11179,4123445.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-03-31,375.0,375.0,363.6,364.0,-1.6,19692,7201229.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-01,364.0,365.0,362.6,362.6,-0.38,13534,4919514.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-02,361.6,365.0,361.2,362.0,-0.17,16140,5857791.3,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-03,360.0,364.0,360.0,360.1,-0.52,20066,7249400.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-04,360.0,361.9,357.1,359.0,-0.31,16950,6080491.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-07,357.2,369.0,357.2,366.2,2.01,29651,10796920.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-09,370.0,373.5,367.0,369.0,0.76,38818,14357565.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-10,376.0,376.3,362.0,370.0,0.27,31657,11567519.3,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-14,372.0,372.0,365.6,365.9,-1.11,22549,8297056.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-15,365.9,371.0,362.0,364.0,-0.52,17659,6428347.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-16,364.1,368.9,364.0,367.0,0.82,13601,4961522.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-18,361.0,364.9,359.1,360.0,-1.91,22064,7973527.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-21,359.0,363.5,353.0,361.9,0.53,15664,5649977.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-22,360.5,362.1,357.5,360.0,-0.53,8257,2966990.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-24,358.1,366.5,356.1,358.0,-0.56,16373,5879900.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-25,358.0,360.0,355.1,355.3,-0.75,13012,4660697.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-28,360.5,363.0,355.6,363.0,2.17,14089,5073891.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-29,361.0,369.6,360.0,365.0,0.55,38918,14263489.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-04-30,370.0,386.0,365.0,379.8,4.05,162238,61737346.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-02,384.0,385.4,370.0,370.1,-2.55,59231,22234865.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-05,372.0,374.0,362.8,364.0,-1.65,41770,15328807.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-06,364.0,369.0,360.6,363.9,-0.03,20725,7549979.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-07,363.0,369.0,360.7,366.0,0.58,28901,10534527.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-08,369.9,370.0,364.0,365.0,-0.27,10403,3810655.2,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-09,362.0,368.9,362.0,362.1,-0.79,23257,8499148.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-12,362.0,370.0,361.3,366.1,1.1,16116,5915531.5,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-13,370.0,370.0,364.0,368.5,0.66,21160,7801069.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-14,373.0,373.0,365.6,369.6,0.3,25974,9605618.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-15,375.1,376.9,366.1,366.9,-0.73,28285,10461920.3,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-16,369.0,370.0,363.0,364.0,-0.79,23046,8407043.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-19,371.2,371.2,361.6,366.0,0.55,40681,14896773.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-20,370.5,378.0,367.1,370.1,1.12,36591,13635198.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-21,370.5,374.7,370.0,371.2,0.3,16715,6210037.6,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-22,375.8,376.0,370.1,372.0,0.22,27333,10216590.9,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-26,372.0,373.0,368.0,368.0,-1.08,33825,12525228.3,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-27,371.0,373.2,366.0,369.9,0.52,21590,7951142.3,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-29,377.2,377.2,364.2,364.2,-1.54,16295,5970991.0,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-05-30,365.0,365.0,360.1,361.0,-0.88,14199,5128408.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-06-02,362.0,365.0,357.0,361.1,0.03,26766,9690277.7,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-06-03,365.0,365.0,361.0,362.0,0.25,21553,7832612.4,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-06-04,360.0,367.4,358.2,364.0,0.55,30886,11234953.8,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
2024-06-05,365.0,365.0,362.0,364.0,0.0,22068,8014253.1,2024,18.25,19.45,11.45,11.0,7.64,48.55,4.63,5.0,10.58,2.38,10.12
